MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,DrainageSystems,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,InactiveDisasterPreparedness,FloodProbability
4,2,1,2,10,2,8,1,4,2,3,7,3,2,0.27554216566072737
4,1,1,2,0,10,10,4,6,4,0,2,2,6,0.2924924007309023
9,9,5,7,6,4,2,7,1,8,8,4,9,10,0.7216436219438361
1,7,4,0,9,10,7,2,10,4,10,6,0,3,0.46222514184540736
8,7,1,3,2,7,1,9,3,0,1,10,1,1,0.4104934472897108
8,10,2,2,7,9,8,1,10,5,7,0,2,9,0.6194887445708641
4,0,5,4,6,0,10,0,2,10,9,10,4,3,0.41354295824339393
2,1,4,2,0,3,10,10,4,1,4,10,4,2,0.31657817331385385
0,10,1,9,0,2,4,10,9,0,7,7,10,7,0.4904981968778686
10,1,9,3,8,10,3,9,2,1,1,6,2,8,0.5881122994167834
10,4,4,3,4,6,7,8,10,3,6,1,9,5,0.624486642008608
2,0,3,3,10,1,0,1,7,5,10,1,5,3,0.22242411175352744
0,3,6,4,9,9,6,3,4,0,7,3,1,1,0.29401010499496166
1,1,3,2,7,4,0,3,10,9,0,0,2,4,0.20196594224072872
0,2,6,8,4,0,6,1,7,3,10,2,2,4,0.26116869888378647
9,8,10,1,9,3,6,2,4,4,8,7,6,8,0.673979025151235
9,3,9,0,2,10,10,5,4,4,6,6,9,1,0.6002187037711261
1,8,3,5,9,9,5,3,7,1,4,8,9,5,0.5101493854319815
8,9,1,5,4,2,3,8,1,1,10,8,10,2,0.539036646168541
1,5,1,7,10,8,3,8,0,3,7,2,9,0,0.36436663036493494
4,5,2,1,6,10,10,10,8,1,5,1,10,8,0.549325744408905
6,3,6,9,2,4,0,1,0,5,7,10,5,6,0.44594476205626465
7,7,5,6,6,8,4,6,7,2,5,3,3,3,0.5453658181276765
9,8,3,3,5,6,9,5,1,10,3,8,4,8,0.6633643240409488
0,9,2,8,3,9,9,3,7,3,3,4,9,2,0.45535450889133877
2,2,5,7,4,9,9,0,5,0,10,9,9,0,0.4378263642327545
3,7,10,10,6,3,9,0,0,0,7,0,6,6,0.43670901907153703
3,1,8,5,7,0,3,4,2,1,1,4,6,6,0.27319780207470357
10,5,2,7,2,9,5,9,0,6,3,4,0,9,0.571711461722067
8,0,6,9,6,10,6,1,6,1,0,9,1,10,0.5736072250917836
3,6,5,9,3,2,1,1,4,0,7,7,9,4,0.3908430052278847
10,9,8,7,4,10,0,4,5,6,9,3,2,2,0.6551559175623424
5,8,3,4,1,0,7,6,0,8,10,5,0,9,0.44274672846720176
5,7,3,2,10,1,2,5,9,0,5,8,3,1,0.407301150847523
4,6,4,0,9,6,10,10,5,6,7,8,2,3,0.5662581308346807
1,6,1,2,9,9,8,6,6,4,4,10,5,0,0.46349559923057315
10,1,9,5,4,10,4,2,5,8,7,3,5,4,0.603696607366847
0,8,4,6,1,1,3,4,6,8,3,9,10,5,0.41786938754244257
1,7,9,2,3,7,4,10,4,2,4,3,3,9,0.4242901916508199
2,1,4,8,4,4,8,8,4,3,0,0,8,10,0.38754548593660215
3,6,7,9,1,8,1,0,7,8,4,7,10,3,0.518848200890386
1,4,7,0,0,4,8,9,4,2,0,5,2,10,0.29698968786342694
0,5,8,9,9,1,0,4,1,1,9,7,4,7,0.39110827512491475
7,8,7,7,6,6,1,10,3,4,0,0,0,9,0.5351700902510553
10,3,7,0,3,5,0,10,2,6,4,0,7,8,0.48228128271145243
1,10,3,1,9,4,3,7,3,9,0,8,5,9,0.49204897508148154
3,4,0,8,4,5,4,7,6,10,1,1,4,3,0.3705589948765047
5,5,10,10,6,2,3,2,9,2,2,5,7,4,0.5316689652632793
10,0,9,8,10,10,10,7,9,6,5,8,1,6,0.8164247042322532
7,1,3,10,3,4,3,9,4,6,0,8,7,6,0.530656649207608
8,3,0,4,5,3,6,7,2,2,1,5,10,0,0.3748636248677163
6,10,10,9,10,8,6,1,2,1,2,6,5,2,0.6088884460759032
4,2,0,9,0,9,3,3,6,5,1,6,5,6,0.3769734048396373
2,4,0,9,9,1,3,3,0,10,1,0,5,0,0.2250985088439334
9,9,10,0,3,0,3,10,8,0,9,0,5,1,0.49810919890593414
8,3,7,10,9,5,4,1,0,0,6,7,3,6,0.5201099808962486
0,8,6,5,6,9,5,2,1,4,1,9,9,5,0.44987907048856
7,1,6,3,8,7,9,7,6,5,2,6,7,0,0.536514712670349
0,1,8,8,2,7,4,2,9,7,7,3,1,0,0.32748975434375727
8,0,6,5,0,0,8,1,2,2,5,4,5,4,0.3028193762082564
9,1,8,4,5,10,7,5,10,9,9,4,10,4,0.7496786414459021
1,6,8,1,6,5,6,10,8,7,1,6,3,6,0.49302034137108486
4,0,2,8,2,8,1,3,6,1,0,5,10,9,0.3658346449386733
1,6,6,5,6,1,4,2,3,5,3,0,9,2,0.2669654972160858
6,6,3,6,3,10,8,10,3,2,1,0,4,8,0.5077832595043635
10,2,6,1,10,1,0,8,1,1,7,6,0,4,0.41069670470004876
0,0,1,2,4,5,5,2,8,0,4,7,2,7,0.18844899157515316
4,1,9,7,8,2,1,3,4,0,1,5,3,10,0.37506071086329834
10,1,2,3,1,5,5,8,10,6,0,3,10,7,0.5317178728118751
3,5,2,0,2,10,9,2,3,7,5,7,4,6,0.41135842157186275
1,10,1,3,8,0,1,3,4,7,4,6,8,0,0.31140038777109247
5,4,5,9,8,3,4,1,9,4,6,7,4,6,0.5418480652902857
5,6,3,10,7,4,3,3,5,2,8,3,10,10,0.5590730782129675
7,3,7,9,4,9,9,1,10,9,4,9,1,5,0.6816456082760443
3,1,4,4,10,0,9,8,8,1,3,3,2,3,0.3333699145328732
10,2,3,10,4,10,7,9,0,3,10,9,4,2,0.665304872457714
5,5,3,9,1,10,10,2,9,9,6,7,3,9,0.6694611238090389
3,9,2,0,10,4,2,10,10,10,1,2,8,6,0.5344351832043335
10,2,7,3,6,8,0,0,2,1,3,4,9,8,0.47131780455197836
10,10,1,9,0,10,10,3,9,0,3,4,1,0,0.5800933380918933
5,7,10,1,0,3,1,1,6,1,0,5,6,1,0.28758230407628116
0,3,2,3,1,9,8,9,2,8,4,5,4,0,0.3001445892359191
6,6,0,10,8,6,3,0,4,4,2,6,1,4,0.4226296098677028
6,7,7,2,4,5,9,4,0,5,4,9,6,5,0.533905927922552
1,7,7,8,2,5,9,7,7,2,6,0,7,6,0.4714159087082647
6,9,6,8,4,9,10,10,3,5,1,6,6,4,0.691762697799209
9,7,3,2,6,1,9,7,3,1,7,10,9,1,0.576595434279623
1,0,1,1,9,5,6,6,8,7,7,2,10,2,0.3383014387880829
7,4,9,1,9,9,4,9,2,7,0,5,2,5,0.560628931563823
1,9,5,9,6,1,9,3,10,4,9,3,6,3,0.5115362705978328
8,2,5,2,1,8,2,7,10,9,1,2,3,2,0.44561125203708896
4,5,2,9,6,10,4,3,5,3,10,3,0,1,0.43011413477165245
0,5,8,5,9,1,5,8,9,0,2,1,8,3,0.3674557840950877
10,6,10,6,7,2,9,1,5,10,6,10,1,6,0.739022779581447
1,9,7,7,4,7,6,1,1,10,5,10,9,6,0.5846204877565313
6,5,7,4,0,8,9,3,3,3,1,3,4,9,0.4633591817203605
1,0,7,10,10,4,0,10,2,1,10,4,9,9,0.480915289206933
10,2,1,9,5,0,3,1,8,1,0,6,0,8,0.4090698151010856
8,6,5,7,2,2,6,3,4,4,7,2,10,6,0.530330825530836
8,8,3,7,7,1,10,7,10,1,4,9,3,10,0.7076676324405695
4,7,4,7,7,9,5,8,6,3,6,8,7,7,0.6690825199740378
5,8,9,0,9,4,5,5,2,8,1,4,7,1,0.4865089376042673
6,2,9,3,1,8,3,4,9,10,5,6,3,9,0.5755505718313547
8,1,6,4,0,7,4,4,9,6,4,6,8,6,0.5420356877503121
9,10,1,1,8,9,5,0,6,5,3,7,6,9,0.6383898649894288
0,6,3,4,2,5,6,5,4,3,10,7,0,1,0.2942304834061909
7,8,7,7,6,7,5,9,9,9,7,6,9,2,0.780785728006768
1,10,6,9,2,7,10,4,8,1,4,4,7,6,0.5398155742954692
3,2,6,8,3,3,0,1,0,9,1,0,10,6,0.2834698665435639
9,9,4,9,9,5,9,1,10,10,2,7,2,4,0.7542034597109578
2,4,10,7,0,8,4,2,3,5,3,7,7,0,0.3946003882894431
8,6,10,5,4,4,9,2,3,2,4,10,3,5,0.5776155309849222
5,4,7,6,3,10,5,1,9,7,4,6,7,4,0.5717685441281999
2,2,9,1,10,9,8,9,9,10,6,9,2,0,0.6054919775831376
3,9,1,8,9,4,6,6,10,7,6,2,7,3,0.5732126743526615
5,3,1,6,8,0,6,9,6,10,2,6,4,7,0.502632865174654
8,0,7,7,4,4,9,4,0,8,7,10,9,10,0.6646386780858756
6,1,7,5,9,8,5,10,6,3,5,4,2,0,0.49288989364295155
10,10,2,8,2,3,2,1,4,3,0,0,4,3,0.39977963876072675
9,9,9,4,9,8,8,9,10,6,10,0,6,8,0.8649624705620657
8,7,8,9,6,9,0,9,0,7,10,2,4,1,0.6405642628491788
6,8,2,10,1,3,2,5,9,7,2,8,1,0,0.476951304346829
3,7,6,1,1,0,0,0,6,0,7,2,7,2,0.19711080607346532
4,10,9,10,0,0,1,4,7,0,4,9,10,1,0.49943793608753684
1,1,8,8,10,2,8,3,10,0,3,10,0,8,0.45731532500836
4,0,4,4,6,3,0,8,9,8,4,1,9,9,0.4377381124400219
10,7,9,5,1,9,1,2,8,2,10,0,4,2,0.5587663556021294
4,10,3,10,0,7,1,4,5,5,9,7,6,0,0.5002243474756277
1,6,10,5,1,8,0,6,9,10,0,0,7,2,0.41565778360002614
7,10,10,2,6,9,8,6,1,9,5,1,2,10,0.6946346995532416
10,4,3,6,0,7,3,7,5,2,1,8,4,3,0.49090828865734876
9,7,7,2,2,2,1,2,0,3,9,1,8,10,0.4547680812107579
3,5,10,4,10,1,5,8,8,9,6,1,3,2,0.5008208712248142
4,9,3,7,10,0,0,5,0,1,8,1,0,3,0.3057107291019704
5,7,7,6,9,1,3,3,10,7,3,7,5,0,0.5316732223613917
2,4,5,5,4,4,8,7,9,6,7,5,8,6,0.5173361869989401
2,2,4,1,4,1,0,4,5,10,2,4,6,7,0.26106136971784993
2,3,7,8,6,9,3,4,6,0,0,3,1,3,0.3244366943439114
10,0,5,2,1,9,2,3,6,0,0,9,9,5,0.46572067057568334
8,1,7,1,6,1,4,5,1,4,5,3,2,4,0.3323592854752447
9,5,10,3,1,1,2,3,2,2,0,1,5,4,0.3309445283979561
8,0,2,5,10,0,6,10,3,1,9,7,4,4,0.46905250828828365
10,5,1,0,2,5,8,0,9,5,10,0,7,2,0.45522561265169104
1,0,6,7,9,9,8,9,3,8,10,4,6,8,0.5746193526711649
9,1,10,7,0,6,8,4,0,0,6,4,2,10,0.500440276165562
0,7,9,5,8,9,5,6,5,6,10,1,2,0,0.46360951610559464
5,0,4,5,10,6,0,6,6,9,3,0,8,4,0.4279672694764998
6,3,8,3,3,3,0,10,7,5,9,5,1,4,0.4643757491125585
3,2,10,5,1,2,8,9,1,0,4,4,7,9,0.39436975154040427
1,0,3,5,3,10,2,6,8,2,6,6,0,0,0.26101387598103964
2,2,1,6,5,1,1,3,9,3,4,1,0,2,0.14629209687955116
9,1,10,6,4,4,7,2,1,4,2,1,3,0,0.38363661468907223
3,0,1,2,1,10,3,7,2,9,5,0,3,4,0.2451777737381805
3,7,0,6,4,5,3,1,1,2,5,4,4,10,0.32235363275108797
10,1,3,4,8,5,8,5,6,5,7,7,0,6,0.573115879506023
1,10,8,6,9,10,2,5,3,1,6,6,3,6,0.529738119052782
10,5,8,7,10,10,9,5,7,2,3,7,1,7,0.7690795001047752
10,4,3,4,5,5,10,10,2,5,8,0,10,0,0.5664178167976821
6,9,7,3,4,4,2,9,4,7,10,8,2,5,0.610784737933907
1,8,10,3,7,9,1,1,10,9,1,2,0,4,0.43403732661483796
1,4,0,9,5,1,6,0,2,9,0,8,5,6,0.30026571238749666
3,10,9,0,2,3,10,9,8,4,0,1,0,8,0.4606214922592224
6,5,6,9,10,9,5,6,10,1,10,0,5,3,0.6357649352196484
1,7,9,0,10,3,4,1,9,10,1,7,9,10,0.5500253902049569
5,10,0,6,6,9,2,1,2,8,8,3,7,5,0.5193844633569188
1,7,2,5,10,1,0,5,0,3,8,6,4,4,0.30323878704423135
5,6,4,7,3,5,2,4,4,6,3,9,10,1,0.48335612435306413
0,6,8,9,6,8,4,9,10,0,8,2,8,1,0.5199706179514395
7,7,7,9,8,2,6,4,8,9,8,0,0,5,0.6197041411957067
0,10,3,8,10,4,10,5,4,8,9,5,8,2,0.5750583816102074
2,7,2,6,6,9,0,1,7,6,5,0,0,7,0.36825730146853586
1,3,4,5,9,4,9,6,5,4,3,4,3,0,0.3320934159968559
9,0,1,7,6,0,8,10,10,2,6,8,0,2,0.49890457274249944
0,8,9,7,1,6,1,1,3,8,10,7,8,10,0.5209065704891819
4,5,9,5,7,5,4,8,7,1,1,7,1,0,0.43853064810677217
6,4,7,10,10,9,8,2,2,0,1,7,5,4,0.5664111365580342
5,10,5,3,5,7,0,6,10,7,10,0,6,6,0.5865936296699377
7,1,7,10,3,3,2,7,2,4,3,10,5,10,0.5551464508429714
8,0,2,7,0,2,2,5,6,10,0,4,8,6,0.4183923333641573
4,8,1,10,2,9,3,10,0,1,8,10,7,7,0.601356798950329
9,10,2,2,4,10,7,7,2,2,4,4,10,1,0.5923148040680251
3,9,5,0,10,7,7,7,1,4,7,1,4,8,0.4984621678750171
10,9,10,4,4,3,8,5,3,5,6,2,2,1,0.5771481382067155
5,9,1,6,1,6,9,8,0,8,3,3,0,1,0.409588059007086
8,7,3,10,9,4,4,1,1,0,8,5,10,3,0.5480910290133226
9,10,0,8,7,5,9,3,3,8,6,7,6,8,0.7223461688992259
8,3,4,2,8,10,0,8,10,9,7,8,1,0,0.6102738863002098
9,8,10,1,10,7,5,2,2,7,8,10,2,10,0.7448524498102097
5,1,0,6,10,6,5,3,6,8,4,10,1,0,0.44273356201119873
0,5,6,3,10,7,10,3,8,5,4,10,5,9,0.5639451895823713
5,3,1,4,8,1,10,6,2,7,6,7,2,6,0.4507968413951961
1,10,0,1,9,2,5,9,9,9,2,10,2,7,0.5131075950099557
9,4,5,6,5,3,0,9,7,7,1,8,9,4,0.6189957740995097
2,2,5,4,9,2,4,2,7,1,9,1,2,7,0.30697518949225683
2,6,9,1,10,7,7,0,2,1,4,2,10,5,0.3953058308423843
2,0,3,4,5,4,8,8,6,0,3,5,5,8,0.3423627934302787
7,1,6,1,3,10,7,10,5,6,8,1,4,3,0.5192365450225146
6,4,1,1,10,7,8,3,4,6,10,4,5,8,0.5391662896284952
10,6,6,6,8,4,10,3,4,2,6,3,1,8,0.6145785524406665
4,6,9,5,2,9,10,2,8,9,9,5,7,1,0.6241433007372523
3,0,4,1,2,2,10,7,9,7,0,1,5,10,0.33160827521157804
0,7,1,2,2,3,10,10,2,8,2,7,4,5,0.36690072434527415
0,0,5,0,8,7,3,7,1,0,7,9,2,8,0.2909676859643014
4,8,1,10,2,1,9,9,0,10,5,10,9,2,0.5697817679403311
10,0,7,4,3,0,5,9,2,0,0,6,1,6,0.37965364225560777
5,0,2,1,7,3,3,6,0,7,6,7,0,6,0.30359729326747004
9,5,7,3,3,9,5,2,8,5,7,5,8,10,0.6874593443525755
1,8,7,5,0,8,3,2,2,2,0,1,2,10,0.28811902315294774
1,8,10,0,9,10,4,5,8,3,5,8,5,5,0.5665621130297167
9,6,2,3,2,5,7,1,1,9,4,5,8,0,0.4526196480590528
1,1,10,5,9,5,7,4,3,5,8,2,0,5,0.3696646153647347
0,10,3,4,4,1,9,3,5,8,6,4,5,9,0.4394083848146322
4,0,1,10,4,5,8,9,3,10,2,6,7,3,0.4904801358742072
10,3,9,4,4,3,7,5,7,2,4,4,7,4,0.5552371801022697
7,8,6,2,0,5,8,8,5,1,4,4,1,10,0.5168709894704011
1,6,6,10,0,5,0,4,5,7,9,6,3,9,0.4649238140166116
9,8,3,10,6,8,10,0,6,1,8,4,4,5,0.6539577683095523
9,8,1,7,2,10,6,7,2,8,4,3,5,2,0.5916095395037412
8,10,0,9,3,6,10,5,8,6,4,3,6,8,0.6931743311704578
9,5,9,0,0,10,4,1,2,4,3,0,10,7,0.47666322457718274
2,9,0,6,7,10,3,2,7,6,2,1,0,4,0.3790779401474707
10,1,5,9,2,4,9,0,4,0,10,3,4,8,0.5079452295818332
3,1,2,0,0,3,2,9,7,4,7,6,1,6,0.2523418145554083
8,0,9,5,5,10,10,6,4,0,9,6,2,0,0.5364611426261625
6,2,7,1,3,7,2,10,3,8,7,8,8,0,0.49893942411688597
8,1,0,1,3,2,6,2,10,8,8,5,0,1,0.3356390779947484
6,9,1,7,7,8,8,7,9,2,1,5,5,2,0.5965529638182768
7,5,1,5,9,9,1,4,2,2,1,10,10,4,0.5356083381076194
6,4,7,4,8,5,5,6,6,2,4,7,2,10,0.5688163931937661
8,7,1,1,4,9,10,1,6,7,4,9,2,9,0.6110753672889162
8,3,2,3,1,9,0,4,2,0,4,10,6,6,0.41337030999091967
1,6,5,6,4,6,9,8,6,6,1,1,8,0,0.41450877323399116
9,0,2,4,2,2,7,7,9,8,6,2,10,8,0.5479375593001059
5,7,4,4,3,8,3,10,0,3,1,3,5,8,0.45431351182642915
3,9,3,10,10,7,2,5,4,10,6,2,9,8,0.6434790524954123
5,0,4,0,1,8,9,6,7,0,9,1,7,2,0.3376013725292479
10,0,0,4,1,0,4,4,6,7,8,1,10,6,0.4095436227837035
9,1,4,7,2,10,10,6,6,3,2,4,8,9,0.617178886274837
9,6,5,6,4,9,4,7,5,10,9,0,1,6,0.6439541322222598
5,8,4,2,10,0,8,6,4,8,5,0,4,2,0.44505707759783747
8,9,10,6,5,9,2,8,6,3,3,4,9,2,0.6795649043988435
4,8,4,8,5,3,4,2,4,8,7,9,10,0,0.5451162815814309
7,6,3,5,1,10,5,7,9,1,7,6,7,0,0.552454983122477
7,7,1,9,10,2,8,7,5,4,0,3,4,1,0.5176163669682573
2,3,6,7,9,2,2,0,1,4,3,1,6,1,0.22949190778345652
2,8,6,2,6,0,0,2,2,1,3,7,8,1,0.25487588127000593
0,2,0,7,2,7,1,3,3,5,5,2,10,5,0.24104703918587192
1,10,9,3,3,10,4,10,6,1,7,5,0,0,0.4571611212455481
4,0,10,2,6,3,5,4,3,3,5,3,5,10,0.3886849690374339
5,10,10,0,10,2,10,3,9,3,4,6,8,4,0.6228382813315048
1,5,8,8,6,9,6,2,0,2,8,4,3,7,0.43195861158197824
4,7,1,5,0,4,10,10,10,7,6,5,4,5,0.5416317625850955
6,1,9,9,1,5,1,4,3,0,8,7,4,9,0.4628019796192381
2,3,4,9,10,3,6,3,0,7,0,6,2,9,0.4071292843699793
3,9,9,3,7,9,10,9,4,10,8,8,9,4,0.7796107314566283
4,0,2,1,4,10,6,4,8,1,4,9,9,8,0.4549685992379981
5,2,7,8,10,10,6,4,7,3,3,6,10,1,0.6067460519222173
4,6,6,1,8,10,8,4,4,6,9,6,7,9,0.6428499937660741
8,8,5,7,5,5,0,10,10,4,2,5,2,7,0.6277668310483445
3,4,3,8,8,3,7,6,3,8,7,10,4,3,0.5219530875164602
4,0,0,7,0,5,5,2,1,2,4,3,9,8,0.2515647128103544
4,1,9,7,3,10,8,6,6,5,9,0,6,8,0.5638398698297183
2,9,7,2,8,10,6,7,10,0,3,1,9,2,0.5158276290938384
7,2,10,2,0,3,10,3,8,4,0,5,7,2,0.4345846212062589
2,6,5,7,0,6,5,10,4,0,5,9,0,9,0.4576593345714344
3,10,3,1,8,9,8,8,7,0,6,2,5,5,0.5201799725644215
8,4,6,5,7,10,9,10,10,6,1,6,0,10,0.7457815057397881
10,0,3,0,8,9,5,2,7,10,4,3,3,6,0.52094565298608
7,8,10,2,10,8,9,4,7,4,7,9,3,4,0.7451305596709092
10,8,5,0,2,4,5,2,8,4,1,5,4,7,0.5198280006067256
9,7,7,3,0,0,2,8,9,2,1,6,8,4,0.5136934639780709
5,9,6,4,9,2,9,9,2,4,6,1,2,0,0.46033406196528154
8,8,4,1,5,3,9,8,2,2,0,9,2,8,0.5273126159000137
3,7,8,1,6,2,1,2,10,1,9,3,1,4,0.34919275296015634
5,3,5,8,8,7,8,8,3,9,4,0,7,0,0.5115055835073831
5,0,1,3,8,5,8,0,6,7,2,0,7,4,0.3221036232404659
10,7,4,4,7,10,9,4,10,9,7,5,7,9,0.8402260592137821
9,9,0,9,5,7,4,9,2,5,6,4,7,7,0.673989836874287
5,7,8,0,4,10,1,4,10,6,6,8,8,10,0.6601880839498946
7,7,7,0,1,10,8,0,0,1,10,3,5,5,0.44393853236312764
2,7,9,3,10,10,7,10,1,9,4,5,3,5,0.6109493258745313
8,3,5,8,0,4,6,4,8,3,2,8,1,8,0.511516950642763
6,1,10,10,9,1,10,5,9,10,4,0,4,7,0.641372904260148
5,6,7,4,7,4,3,6,2,9,9,2,0,2,0.4459983750640381
8,10,4,3,3,8,8,2,6,0,7,9,4,4,0.596480580432503
6,1,3,4,10,1,10,7,10,7,0,3,3,7,0.5012139211588963
0,0,10,5,4,0,6,0,3,8,10,4,0,1,0.22322347781456733
3,7,1,10,8,5,0,4,7,3,0,5,8,7,0.47081451849666667
1,4,0,2,4,5,7,0,10,4,1,9,2,6,0.3000874042116188
8,9,1,6,5,1,2,7,10,4,8,7,0,1,0.5292566124543298
0,5,7,9,10,10,1,7,2,6,0,9,8,9,0.5975222252535027
2,5,8,0,9,1,5,6,4,3,2,0,4,5,0.29481280824914013
6,0,5,6,4,8,8,2,9,8,1,3,3,6,0.4897840815419692
7,10,4,8,5,8,6,10,5,10,7,9,1,7,0.7929292812245086
5,3,2,3,0,6,0,8,3,3,5,1,8,5,0.29767864597973354
9,4,0,6,6,5,7,9,2,4,8,2,1,7,0.5203860067095352
10,6,8,9,10,5,0,5,7,2,10,2,5,4,0.6851954588354421
1,9,2,8,3,8,3,6,3,3,5,5,0,1,0.3465362605718314
10,8,10,6,3,8,2,10,9,2,6,2,6,10,0.7777775648621325
6,8,9,1,7,0,5,6,7,3,4,7,6,7,0.5658251183155398
6,1,8,2,5,1,6,1,9,1,6,8,1,7,0.4085957971967176
1,0,5,2,6,1,3,2,7,10,0,2,7,1,0.1979593718638131
6,9,3,7,3,3,5,8,3,1,3,8,4,3,0.48764513887554334
7,10,9,10,10,2,0,0,5,5,7,1,1,10,0.6092300040248532
6,6,0,5,4,10,1,0,6,1,9,0,9,1,0.36930886441877664
0,10,10,4,4,6,8,10,3,10,6,0,5,4,0.5323243931679449
5,3,9,10,10,0,10,10,7,5,10,0,9,3,0.6441304112889056
10,3,0,5,5,10,3,0,4,3,2,1,6,4,0.40868134578152704
7,1,2,7,8,10,7,2,7,0,7,8,9,9,0.627805707249262
1,8,10,7,1,5,5,4,0,0,1,7,5,2,0.34194158583960554
10,7,7,9,3,8,10,5,9,4,3,0,5,7,0.7192661923644603
10,2,4,5,8,1,1,10,3,9,7,10,10,0,0.6161981742625159
1,10,9,4,2,5,2,6,9,8,7,10,0,8,0.579263499930863
8,0,7,8,10,2,4,0,3,8,9,0,8,1,0.4544691653984715
4,8,10,0,0,8,7,10,3,2,9,5,6,10,0.5812187867552503
6,2,4,2,10,0,8,5,6,10,8,6,1,5,0.4959732038110997
4,8,6,1,7,8,8,10,7,3,4,2,5,7,0.5746472046688832
8,5,6,10,5,4,5,7,8,4,1,5,3,0,0.5547215066931024
10,2,0,9,1,2,10,2,9,2,1,7,0,3,0.4307414022805061
8,0,7,0,5,7,9,7,0,3,2,6,5,4,0.4375758540121026
10,6,7,2,4,7,1,5,5,9,9,7,2,5,0.6370226717807144
10,1,1,5,3,2,9,0,6,4,0,7,8,2,0.416303098653253
0,4,8,10,6,0,4,5,6,6,4,3,4,9,0.41991239287742615
2,10,4,10,10,7,1,1,0,5,6,2,3,5,0.444875661097642
7,9,4,6,7,6,3,0,1,8,8,8,0,6,0.568219429969859
6,5,2,7,1,4,9,6,4,9,8,5,0,8,0.530133629116828
0,8,9,3,10,0,0,9,7,3,4,4,0,6,0.38230960782006734
1,9,1,5,8,5,1,0,7,7,2,3,4,10,0.3924914872341519
5,6,10,10,8,2,2,4,8,4,5,10,2,1,0.581310351755874
6,2,6,10,6,10,7,7,0,4,10,5,10,10,0.695559752755322
1,8,2,5,0,6,6,5,4,9,10,5,6,5,0.45459228230409326
1,0,7,0,7,8,4,1,1,2,8,10,6,9,0.3529870645514113
1,5,7,3,6,10,8,0,3,10,5,4,0,0,0.37837415496926713
6,8,2,4,6,4,5,1,8,9,3,4,0,4,0.4597132484819274
0,6,9,3,4,1,10,3,6,6,3,10,3,7,0.45323012509470206
6,3,0,9,4,3,3,4,3,3,3,8,10,1,0.3987579032683442
5,4,1,5,6,10,7,2,4,6,7,10,3,7,0.5363254556297825
5,5,10,7,5,9,7,2,1,8,1,10,1,7,0.5963385003385225
7,8,8,8,8,2,7,4,6,5,6,0,6,2,0.5820690000208896
5,10,5,4,7,3,1,0,4,6,6,6,8,3,0.48467598506083703
8,8,3,9,5,0,9,3,7,3,3,8,5,5,0.586701232418141
8,3,7,10,10,2,7,9,7,8,6,0,6,10,0.7206851055829484
10,1,7,3,1,8,7,10,9,0,3,7,9,5,0.6273523709485656
8,5,0,8,4,5,2,2,1,8,0,5,1,0,0.34759917094245435
5,9,4,6,3,7,4,6,3,6,7,7,6,9,0.6212825080655258
5,6,6,10,4,5,6,9,4,0,5,7,7,7,0.6005908020023756
2,3,6,7,1,6,5,0,2,1,2,5,1,4,0.22189763690104855
6,0,8,6,1,3,8,8,0,2,10,7,8,1,0.4358842120039511
1,2,10,9,6,10,10,5,2,4,10,8,6,7,0.6136204243929562
10,7,0,0,7,3,0,7,3,5,8,8,9,0,0.5077964789356044
9,7,5,9,5,1,4,5,6,7,9,2,10,4,0.6381811715630176
1,4,5,10,10,8,6,10,5,6,9,6,5,0,0.5767296086882647
8,3,2,8,5,1,4,7,7,5,9,7,0,0,0.47844321919916927
1,1,1,9,5,10,8,2,10,9,2,8,0,1,0.4182751203198259
7,10,9,3,2,8,10,2,5,2,3,1,5,8,0.5712898640011119
0,4,1,6,2,0,4,6,7,10,3,2,4,8,0.286422412415374
5,8,4,1,5,8,9,10,3,10,10,5,9,2,0.6567319059439729
7,5,6,1,5,0,3,0,6,4,9,4,5,6,0.40731789862263923
8,6,5,5,3,6,0,1,4,9,8,0,10,2,0.48505067016735093
4,7,6,9,5,7,9,0,8,1,6,4,8,1,0.5205258977944215
10,3,0,6,2,5,10,9,10,1,0,7,0,3,0.5144371618671488
8,10,6,7,2,7,1,9,9,9,3,10,7,6,0.7885485774763402
2,5,8,10,3,2,2,6,7,6,9,9,10,8,0.6003471957042152
7,8,5,0,6,4,0,8,5,3,1,5,4,6,0.45919810653393195
8,10,10,0,6,0,1,3,6,6,9,0,2,5,0.5028193478111548
3,4,5,5,6,6,6,7,0,10,9,7,7,10,0.5951280623598952
8,2,3,1,6,4,0,5,6,1,3,8,6,4,0.3948449125157202
9,10,5,10,2,1,9,3,1,0,0,8,2,4,0.5184809916023165
8,8,3,3,5,3,6,8,6,0,0,2,2,5,0.43378033978278424
8,8,3,6,4,1,9,3,7,0,1,8,7,10,0.579353332587996
6,10,4,0,9,6,2,8,7,5,3,6,3,6,0.5706188692975555
2,0,2,7,7,8,6,10,7,4,1,0,10,6,0.4379020587774396
8,10,0,10,4,9,7,10,6,6,6,3,8,5,0.7377412346527289
4,1,2,7,9,7,6,1,9,8,6,8,10,10,0.6231498988680824
5,1,0,5,7,6,9,0,1,7,9,4,10,9,0.47049477571710696
3,2,9,5,0,3,8,2,1,10,5,2,10,2,0.3638702009307616
